RMSE,AUC,TjurR2
0.3931173602349559,0.6785714285714286,0.11101404204497178
0.37934448312142843,0.88125,0.35707978416564873
0.2012802112245358,0.9411764705882353,0.21584377680706346
0.04128372402969197,NA,NA
0.20780576535555143,0.9411764705882353,0.16242319747786318
