RMSE,AUC,TjurR2
0.43049646867208957,0.7439039039039039,0.1524323964706139
0.4716494479811505,0.6780068361461227,0.09612497149002541
0.33376298358621664,0.7835497835497836,0.14489485086489431
0.267541035704357,0.7802124833997344,0.082669022451149
0.0996029712059028,0.957037037037037,0.33167504787434426
