RMSE,AUC,TjurR2
0.4328771297228215,0.7344771241830066,0.13122181571891267
0.47455320969994197,0.6755403687221869,0.08990755372145964
0.3227985718424068,0.780440414507772,0.1151266737924185
0.27417388959152794,0.7782926829268293,0.05954717425185417
0.09324223353257435,0.9414414414414415,0.2630594176899412
