RMSE,AUC,TjurR2
0.418443554937991,0.871242200794101,0.1397966736872276
0.42954369107068985,0.84828141783029,0.14244101122720487
0.2951048937517412,0.8744266055045872,0.1628409364901346
0.3004004896051344,0.8108108108108109,0.06563019513681391
0.1157278793624981,0.9344262295081968,0.3605296938831888
