RMSE,AUC,TjurR2
0.45917442673251374,0.6419565217391304,0.05754994390503776
0.47911030552155875,0.6242551462621885,0.04323551177314633
0.30876035072056013,0.8320916114790287,0.16312546176162898
0.3027821326277775,0.7186234817813765,0.03884339485343559
0.09812367678782745,0.9476744186046512,0.35408950163557634
