RMSE,AUC,TjurR2
0.38461817174053725,0.8868406125921724,0.25556032517629856
0.4266290537476023,0.8031686358754028,0.17249410447052071
0.29686638310051155,0.8893348623853211,0.1529404888070483
0.2975136852515756,0.8211068211068211,0.07707401971174736
0.11592355675414268,0.9289617486338798,0.3562428859272366
